ID,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,y
E2256,A,2000,130,1,B,18077,16,355234,2473,26611.2,5.17,349440,M,1
E3080,A,2005,140,1,B,13358,26,388935,2473,528,4.58,404818,M,0
E3741,A,1999,140,4736,C,4736,7,262080,2473,76084.8,5.68,317340,M,0
E4636,A,2000,120,1,B,11761,18,174313,2473,71227.2,2.51,190322,F,0
E1096,M,1980,146,50,C,7150,13,102090,2472,18796.8,12.16,140249,,1
E1097,M,1980,146,50,C,7150,13,102090,2472,18796.8,12.16,140249,,1
E1964,A,1981,146,7500,C,7500,38,276699,2472,34848,24.88,294196,,1
E1464,A,1978,123,,B,13412,,342328,2471,3326.4,0.5,,M,1
E3067,A,1982,140,,B,12908,,234653,2471,11193.6,5.24,,M,0
E4549,C,1977,140,14024,C,14024,4,303740,2470,47467.2,7.83,316840,M,0
E3265,A,1965,146,5100,C,5100,12,606097,2469,369.6,15.88,691302,,0
E5139,A,1997,140,5600,C,5600,6,321420,2469,55228.8,5.19,337710,M,0
E3257,E,1985,146,60,C,7320,11,1017554,2468,316.8,10.84,1439915,,0
E3279,B,1983,146,15000,C,15000,39,270046,2468,4593.6,27.1,285350,,0
E3643,C,1994,130,10000,B,10000,605,233600,2468,23443.2,1.75,256400,M,0
E1146,A,1983,123,,B,12075,,269685,2467,4857.6,0.54,,M,1
E1147,A,1983,123,,B,12075,,269685,2467,4857.6,0.54,,M,1
E1622,C,1974,140,9314,C,9314,4,251410,2467,62884.8,9.02,232050,M,1
E1932,C,1986,130,1,B,26964,1,172787,2465,4382.4,2.39,170183,M,1
E3367,C,1986,140,10655,C,10655,1,395610,2465,2006.4,2.4,537520,M,0
E677,A,2002,146,6000,C,6000,28,288115,2462,62251.2,22.5,323330,,1
E678,A,2002,146,6000,C,6000,28,288115,2462,62251.2,22.5,323330,,1
E2819,C,1979,140,46989,C,46989,7,387410,2462,81259.2,2.95,427360,M,0
E2244,C,1980,140,11250,C,11250,4,265110,2460,49473.6,7.96,286510,M,1
E879,E,2000,146,6753,C,6753,26,415904,2459,55228.8,14.52,440394,,1
E2692,C,1999,140,238,B,103673,87,213532,2459,73867.2,1.98,242735,M,0
E3775,C,1986,130,1,C,13818,1,305507,2458,422.4,4.57,323965,M,0
E4585,C,1978,140,8500,C,8500,4,308800,2457,43137.6,7.59,311750,M,0
E1118,A,1970,130,,C,19044,,222833,2456,686.4,0.68,,F,1
E1247,C,1986,120,12969,B,13441,2,503087,2455,1478.4,1.19,540230,M,1
E1248,C,1986,120,12969,B,13441,2,503087,2455,1478.4,1.19,540230,M,1
E1349,A,1970,146,75,C,7875,28,315248,2455,31310.4,20.16,352511,,1
E1684,A,1984,146,7500,C,7500,28,257244,2455,49104,20.22,282795,,1
E4077,C,2002,120,6100,B,6500,7,111621,2455,21384,0.14,135341,M,0
E5275,A,1997,140,1,B,10019,48,244420,2455,32683.2,10.28,267631,M,0
E1091,C,1997,120,14784,B,17744,12,187155,2454,37012.8,0.22,197472,M,1
E3559,B,1981,130,1,B,14144,10,158033,2454,4065.6,0.63,162818,M,0
E2478,B,1959,146,75,C,9900,14,154681,2451,13992,3.54,183588,,1
E2479,B,1959,146,75,C,9900,14,154681,2451,13992,3.54,183588,,1
E2480,B,1959,146,75,C,9900,14,154681,2451,13992,3.54,183588,,1
E4657,A,2000,110,1,B,5053,6,341200,2451,253704,1.25,348200,,0
E3304,C,2007,140,1,C,13235,73,385036,2449,475.2,2.43,406698,M,0
E4540,C,1991,140,11826,C,11826,5,278880,2449,44563.2,7.91,306890,M,0
E1553,C,1984,130,,B,9944,,82697,2448,13675.2,7.62,,,1
E1965,M,1977,120,1,B,14544,5,225050,2448,138916.8,0.55,229976,M,1
E1966,M,1977,120,1,B,14544,5,225050,2448,138916.8,0.55,229976,M,1
E1967,M,1977,120,1,B,14544,5,225050,2448,138916.8,0.55,229976,M,1
E2689,A,1996,120,,B,65359,,173766,2448,44352,1.89,,M,0
E3377,C,1981,130,10545,C,10545,602,435200,2445,528,1.72,414000,M,0
E3624,A,1986,140,1,B,12314,11,273836,2444,43876.8,2.57,294396,M,0
E2841,,2000,100,6500,B,6534,1,271330,2442,202646.4,1.22,271320,M,0
E3070,A,2003,146,10700,C,10700,14,427124,2442,11510.4,0.61,495596,,0
E4255,B,1979,140,1,C,14037,3,168444,2442,6600,0.76,175790,,0
E402,C,1985,140,,B,6325,,151893,2441,19588.8,8.9,,M,1
E2119,C,2002,120,12500,B,12864,27,180671,2440,2481.6,1.12,205956,F,1
E3424,C,1979,150,,B,36054,,1526339,2439,158.4,62.75,,,0
E472,A,1987,146,5050,C,5050,38,235231,2438,44193.6,24.96,269900,,1
E1409,A,1977,146,11340,C,11340,28,293861,2438,33369.6,18.46,336142,,1
E1204,C,1988,123,,B,12489,,218618,2437,8184,1.61,,M,1
E1205,C,1988,123,,B,12489,,218618,2437,8184,1.61,,M,1
E4387,A,1984,146,78,C,7800,25,229582,2437,54331.2,4.78,256752,,0
E2007,C,1994,123,,B,10071,,243104,2436,7339.2,0.76,,M,1
E2008,C,1994,123,,B,10071,,243104,2436,7339.2,0.76,,M,1
E5073,C,1994,123,,C,16426,,252238,2433,686.4,1.56,,F,0
E4756,C,2005,120,,B,9147,,142650,2432,9662.4,15.36,,F,0
E1926,C,1994,123,,B,14288,,261387,2431,6336,0.28,,M,1
E2460,B,1973,146,12760,C,12760,38,199643,2431,15523.2,26.2,232292,,1
E2142,A,2000,110,2,B,10625,9,45091,2429,146784,0.8,127253,,1
E2143,A,2000,110,2,B,10625,9,45091,2429,146784,0.8,127253,,1
E2331,C,1988,110,,B,289156,,126646,2428,170913.6,2.15,,F,1
E2792,C,1980,140,7000,C,7000,4,246290,2428,54912,8,283440,M,0
E3185,M,1970,140,10895,C,10894,1,141680,2428,5966.4,34.23,153650,F,0
E3396,C,1999,130,25856,B,25856,606,212700,2427,8500.8,0.48,279600,F,0
E3375,B,1989,135,60,C,6600,10,335309,2426,25.01,21.11,420085,F,0
E4328,C,1988,123,,B,11604,,235246,2426,8659.2,1.24,,M,0
E542,E,1999,146,6000,C,6000,26,503381,2425,60086.4,13.16,524074,,1
E3398,E,1995,130,,C,9313,,650692,2425,158.4,1.85,,M,0
E1411,A,1988,123,,C,11752,,529606,2424,1372.8,0.44,,M,1
E4694,A,1994,140,1,B,8485,46,221452,2424,12038.4,11.44,225162,M,0
E488,A,1995,140,6453,C,6453,4,297880,2423,58555.2,6.74,300790,M,1
E3506,C,1995,130,,C,6325,,409213,2423,580.8,0.9,,F,0
E5068,C,1981,123,,B,9470,,164202,2422,2640,0.89,,M,0
E1773,B,1987,146,,C,5600,,237585,2421,6177.6,15.58,,,1
E1774,B,1987,146,,C,5600,,237585,2421,6177.6,15.58,,,1
E4445,A,1986,119,95,B,11764,3,208591,2421,71332.8,4.94,217759,F,0
E2057,A,1994,123,,B,15982,,299886,2420,8764.8,0.46,,M,1
E3332,A,1989,130,,C,7192,,476783,2420,633.6,1.14,,M,0
E4684,C,1986,130,24289,B,24289,606,174300,2420,9979.2,0.88,192300,F,0
E4193,C,1989,120,1,B,12110,1,84890,2419,65841.6,7.59,96832,,0
E508,C,1986,140,,B,8585,,111525,2418,42768,0.92,,M,1
E1827,C,1974,140,,B,8776,,251953,2417,13622.4,2.06,,M,1
E2338,A,1993,123,,B,9714,,221389,2417,7603.2,0.47,,M,1
E2434,C,1989,130,1,B,11309,1,168095,2417,15417.6,4.82,180319,M,1
E2435,C,1989,130,1,B,11309,1,168095,2417,15417.6,4.82,180319,M,1
E2848,C,1980,140,7495,C,7495,4,250190,2417,53961.6,8.02,285000,M,0
E644,C,2002,140,,B,6834,,189400,2416,32577.6,8.58,,M,1
E1633,B,1978,131,114,B,49658,8,171408,2416,19008,9.37,191100,M,1
E682,A,1998,140,7202,C,7202,7,407140,2414,82896,1.3,427420,M,1
E1746,A,1979,146,7500,C,7500,28,270036,2414,34214.4,17.81,314669,,1
E4672,E,2003,146,8656,C,8656,14,412233,2414,12777.6,0.24,469029,,0
E5193,C,1984,123,,B,10999,,192703,2414,5068.8,0.95,,M,0
E5371,C,1978,140,12969,C,12969,4,300690,2414,50160,7.4,336900,M,0
E5187,C,1960,140,12302,C,12302,3,315600,2413,18796.8,1.64,315600,M,0
E881,C,2004,120,9000,B,9642,11,172636,2411,33633.6,0.41,188464,M,1
E1237,C,1999,120,17340,B,17923,8,155501,2411,9609.6,0.67,183772,M,1
E5133,C,2000,120,1,B,8091,11,113607,2411,34953.6,5.49,126917,,0
E681,C,2003,130,1,B,10000,33,109888,2410,19430.4,8.94,125204,,1
E1599,C,2002,120,,B,10391,,99301,2410,32313.6,6.2,,,1
E4499,C,1979,140,1,B,13553,84,213184,2410,55070.4,6.5,231981,M,0
E4709,C,1982,140,125,B,54450,82,219489,2409,46252.8,6.1,235992,M,0
E5213,C,1974,140,7600,C,7600,4,188970,2409,48048,7.58,230600,M,0
E1642,C,1988,130,1,B,11113,33,104697,2408,15523.2,10,118918,,1
E2116,B,1998,130,88,B,11264,3,187671,2408,422.4,6.56,241893,M,1
E2117,B,1998,130,88,B,11264,3,187671,2408,422.4,6.56,241893,M,1
E4857,C,1975,123,,C,5632,,101002,2408,475.2,2.06,,M,0
E521,C,1993,140,,B,5223,,259224,2407,50054.4,3.13,,M,1
E4734,C,1987,130,80,B,10000,1,154238,2407,2851.2,3.66,184738,M,0
E3447,B,1978,130,1,C,7000,7,338595,2406,158.4,13.22,308246,,0
E1327,C,1977,140,12511,C,12511,4,259830,2405,52113.6,8.95,285540,M,1
E1360,C,1992,130,1,B,10000,33,102191,2405,17740.8,8.56,113329,,1
E1470,E,1933,146,,C,10280,,760768,2405,14044.8,16.48,,,1
E2076,C,1985,140,,B,10375,,236823,2405,73128,8.49,,M,1
E889,C,1996,120,30100,B,30200,7,173670,2402,25819.2,0.32,199673,M,1
E3488,C,2004,130,10585,B,10585,605,255700,2401,1161.6,3.79,291300,M,0
E4995,C,1996,120,38,B,17435,14,103125,2401,30412.8,0.12,101810,M,0
E2073,C,1980,130,,C,15500,,439200,2400,2112,1.54,,M,1
E3609,C,1990,130,0,B,,402,224500,2398,29251.2,3.55,246300,M,0
E1005,A,2000,140,7131,C,7131,7,339480,2397,76137.6,7.25,349550,M,1
E1006,A,2000,140,7131,C,7131,7,339480,2397,76137.6,7.25,349550,M,1
E1007,A,2000,140,7131,C,7131,7,339480,2397,76137.6,7.25,349550,M,1
E2075,A,1986,130,0,B,,13,306640,2397,19430.4,8.92,335404,,1
E2290,A,2000,140,4692,C,4692,7,268350,2397,76560,7.26,294960,M,1
E2308,C,1970,140,13481,C,13481,4,290760,2397,41553.6,7.43,293410,M,1
E2927,A,1979,123,,B,16805,,207431,2397,17952,2.44,,M,0
E5239,A,2010,120,,C,16117,,253440,2397,580.8,12.45,,M,0
E1050,A,2000,140,,B,10019,,156870,2395,8764.8,9.21,,M,1
E3831,C,1988,123,,B,10663,,246391,2394,6283.2,1.17,,M,0
E3836,C,1971,140,12969,C,12969,4,280900,2394,50688,7.45,314300,M,0
E4732,A,1993,123,,B,14889,,250971,2394,30676.8,3.09,,M,0
E3285,A,1985,146,15360,C,15360,39,388620,2392,6441.6,24.13,436788,,0
E4320,C,1993,110,180,B,78408,69,152200,2392,190660.8,2.78,155300,,0
E1212,A,1974,146,7980,C,7980,28,270654,2391,38438.4,18.39,296057,,1
E1213,A,1974,146,7980,C,7980,28,270654,2391,38438.4,18.39,296057,,1
E1701,C,1991,120,,B,11887,,71700,2390,71121.6,8.78,,,1
E5191,C,1992,140,7425,C,7425,4,250890,2390,57710.4,6.85,278850,M,0
E1712,C,1986,140,34997,C,34997,7,389360,2389,77140.8,1.1,428800,M,1
E4624,B,1981,110,1,B,14539,17,206275,2389,220862.4,1.17,248666,M,0
E1618,A,1983,123,,B,6351,,348344,2387,4118.4,1.41,,F,1
E3102,C,1965,140,9066,C,9066,1,586490,2387,1584,2.84,586490,M,0
E2840,C,1985,110,12767,B,12772,13,126514,2386,166848,0.48,128999,M,0
E1356,C,1998,123,,B,9466,,233959,2385,2376,0.67,,F,1
E1357,C,1998,123,,B,9466,,233959,2385,2376,0.67,,F,1
E1358,C,1998,123,,B,9466,,233959,2385,2376,0.67,,F,1
E1359,C,1998,123,,B,9466,,233959,2385,2376,0.67,,F,1
E2189,M,1996,110,1,B,11025,7,185704,2385,204019.2,0.3,191859,M,1
E3260,A,1994,140,1,C,13006,23,448379,2385,1320,7.1,596201,M,0
E2229,A,1973,146,10937,C,10937,28,333433,2384,28248,16.71,369546,,1
E4686,E,1968,146,50,C,7000,17,556910,2383,13622.4,16.75,554736,,0
E1920,C,2000,120,,B,108900,,172640,2382,5385.6,17.52,,F,1
E2874,C,2000,130,1,B,9863,3,122097,2382,14044.8,8.93,137909,,0
E1221,B,1949,146,,C,6650,,197681,2381,26664,15.54,,,1
E1222,B,1949,146,,C,6650,,197681,2381,26664,15.54,,,1
E4550,C,1987,140,15699,C,15699,4,346950,2381,56179.2,9.06,364100,M,0
E3131,B,1987,135,60,C,6600,10,450126,2380,105.6,21.14,510714,F,0
E4524,C,1997,110,16405,B,16405,12,143599,2380,161198.4,0.46,149794,M,0
E1815,C,2009,120,5000,B,5001,2,326451,2379,6388.8,0.48,347881,M,1
E3061,C,1989,136,112,C,11213,9,551833,2379,4.98,24.38,612911,M,0
E3476,A,1993,130,18,C,4225,85,366020,2379,52.8,18.46,384061,F,0
E1020,A,2013,110,23,B,10217,6,159305,2378,109771.2,1.39,178538,M,1
E2877,C,2005,130,1,B,10000,33,105110,2378,32894.4,5.66,119899,,0
E5355,C,1977,100,1,B,14375,3,151400,2378,233006.4,1.37,163100,M,0
E771,A,1980,146,22223,C,22223,38,336603,2377,40444.8,24.79,340842,,1
E1605,C,1980,140,10800,C,10800,4,257670,2371,53275.2,8.73,303280,M,1
E2428,A,1963,146,7875,C,7875,28,287232,2371,33422.4,18.39,323558,,1
E2090,C,1987,120,,B,15441,,80729,2370,33052.8,0.24,,M,1
E2355,A,1991,146,9713,C,9713,28,315529,2370,58713.6,17.87,364198,,1
E462,A,2000,146,9715,C,9715,25,311294,2369,59452.8,7.92,337133,,1
E463,A,2000,146,9715,C,9715,25,311294,2369,59452.8,7.92,337133,,1
E845,C,2006,140,,B,10003,,199561,2369,12988.8,8.24,,M,1
E1454,C,1998,120,9266,B,9072,8,149624,2369,16843.2,0.14,174842,M,1
E1455,C,1998,120,9266,B,9072,8,149624,2369,16843.2,0.14,174842,M,1
E4482,C,1994,120,1,B,12318,4,199054,2368,146520,0.98,204391,M,0
E641,A,1999,146,8150,C,8150,28,280436,2366,52588.8,20.56,303042,,1
E642,A,1999,146,8150,C,8150,28,280436,2366,52588.8,20.56,303042,,1
E3492,A,1990,140,1,B,9690,21,313090,2366,10718.4,5.54,338994,M,0
E4907,C,1988,123,,C,12484,,342990,2366,264,1.63,,M,0
E943,A,1999,140,7109,C,7109,7,306000,2365,80520,7.71,310140,M,1
E944,A,1999,140,7109,C,7109,7,306000,2365,80520,7.71,310140,M,1
E1067,A,1997,140,5988,C,5988,7,317290,2365,82156.8,7,310900,M,1
E1600,C,1985,140,10799,C,10799,4,300760,2365,57921.6,9.4,315660,M,1
E2292,C,2008,120,8625,B,8625,24,182501,2365,45408,1.09,193706,M,1
E2293,C,2008,120,8625,B,8625,24,182501,2365,45408,1.09,193706,M,1
E963,C,1996,140,,B,4468,,330957,2364,10401.6,6.81,,M,1
E1421,A,1977,146,8241,C,8241,28,269462,2364,40286.4,18.23,299252,,1
E862,A,1991,140,,B,14810,,132370,2363,21542.4,1.13,,F,1
E863,A,1991,140,,B,14810,,132370,2363,21542.4,1.13,,F,1
E1833,A,1972,146,15129,C,15129,38,332994,2362,26980.8,24.3,343773,,1
E2720,C,1983,123,,B,9130,,173024,2362,9768,1.38,,M,0
E1991,C,1970,140,12650,C,12650,4,253510,2361,48470.4,6.99,284140,M,1
E3419,E,1971,146,65,C,12220,11,964517,2361,2534.4,10.62,1195025,,0
E5389,C,1987,140,1,B,22265,61,187657,2361,36696,8.58,214636,F,0
E4018,C,1970,140,8152,C,8152,4,177460,2358,46094.4,6.54,207660,M,0
E4097,A,1976,130,1,B,7867,22,102900,2358,7656,10.06,136698,,0
E4092,M,1980,140,13983,B,13982,7,123580,2356,4171.2,9.89,143750,,0
E970,C,1984,132,90,B,11700,6,256864,2355,16104,13.01,274124,M,1
E3293,C,1953,140,8446,C,8446,3,200010,2354,6547.2,2.04,200010,M,0
E3344,A,1993,140,1,B,9819,21,321564,2354,12408,5.17,348833,M,0
E3489,A,1975,140,1,C,5120,31,323707,2354,422.4,2.33,312300,F,0
E4394,C,1988,140,7875,C,7875,4,304390,2354,42662.4,4.97,319930,M,0
E4685,C,1981,140,7503,C,7503,5,200700,2354,46041.6,6.61,204930,M,0
E1262,C,1998,120,13000,B,12824,12,216390,2352,42187.2,0.14,237086,M,1
E2200,C,1991,130,,B,14004,,137705,2352,17529.6,6.92,,,1
E1933,C,1994,120,75,B,9154,27,267039,2350,3590.4,1.06,265152,M,1
E3140,E,1978,146,75,C,9375,14,817152,2350,739.2,5.33,1010896,,0
E4259,A,1968,146,11900,C,11900,28,260321,2350,30412.8,16.24,307264,,0
E1761,C,1998,120,12192,B,12111,2,500228,2349,3273.6,0.96,527473,M,1
E1762,C,1998,120,12192,B,12111,2,500228,2349,3273.6,0.96,527473,M,1
E1763,C,1998,120,12192,B,12111,2,500228,2349,3273.6,0.96,527473,M,1
E4336,C,1988,123,,B,7200,,157313,2349,11774.4,1.3,,M,0
E911,A,1997,140,6001,C,6001,7,309450,2347,72705.6,5.86,324940,M,1
E1313,C,1993,123,,B,6721,,238814,2347,3854.4,1.25,,F,1
E1314,C,1993,123,,B,6721,,238814,2347,3854.4,1.25,,F,1
E1315,C,1993,123,,B,6721,,238814,2347,3854.4,1.25,,F,1
E1316,C,1993,123,,B,6721,,238814,2347,3854.4,1.25,,F,1
E1419,C,1999,123,,C,9666,,227336,2347,105.6,0.59,,F,1
E2671,C,2010,132,67,B,8339,6,463533,2347,21648,13.14,470056,M,0
E1993,C,1969,140,97,B,15299,14,71900,2346,7444.8,3.49,80400,M,1
E1994,C,1969,140,97,B,15299,14,71900,2346,7444.8,3.49,80400,M,1
E3507,A,2000,146,50,C,6750,14,363425,2346,5491.2,7.37,404693,,0
E896,C,1999,120,9600,B,9814,15,153982,2345,54595.2,0.02,171198,M,1
E2407,C,1990,123,,C,7684,,194830,2344,2164.8,0.11,,M,1
E3733,C,2007,120,1,B,14428,11,93106,2344,44880,5.4,109821,,0
E3740,A,1999,140,7183,C,7183,7,298250,2344,90393.6,4.99,322160,M,0
E4137,A,1970,146,80,C,8767,24,172529,2344,21331.2,2.23,183102,,0
E1899,A,1999,130,,B,29148,,281100,2342,9292.8,3.93,,M,1
E1900,A,1999,130,,B,29148,,281100,2342,9292.8,3.93,,M,1
E831,A,1986,130,0,B,,13,304920,2341,19324.8,8.95,333012,,1
E939,C,1996,123,,B,7414,,188119,2341,14678.4,0.88,,M,1
E3103,C,1976,130,75,C,10484,5,91501,2341,3168,11.42,112952,,0
E3450,A,1983,140,1,C,6250,21,337542,2341,10454.4,5.78,352557,M,0
E4459,B,1974,130,1,B,11273,4,120391,2340,2692.8,0.54,136083,,0
E1849,C,1968,140,8754,C,8754,3,226730,2338,23232,2.44,316370,M,1
E1850,C,1968,140,8754,C,8754,3,226730,2338,23232,2.44,316370,M,1
E5208,C,1974,140,11119,C,11119,6,290240,2338,44246.4,7.04,305050,M,0
E1563,C,2006,120,8625,B,8626,11,184488,2337,57868.8,0.62,201109,M,1
E1564,C,2006,120,8625,B,8626,11,184488,2337,57868.8,0.62,201109,M,1
E1565,C,2006,120,8625,B,8626,11,184488,2337,57868.8,0.62,201109,M,1
E1955,C,2000,120,8989,B,9092,12,150234,2337,30307.2,0.18,178068,M,1
E5315,C,2000,120,,B,21780,,176680,2336,24393.6,22.88,,F,0
E1207,A,1994,123,,B,11996,,321267,2333,4382.4,0.45,,F,1
E1208,A,1994,123,,B,11996,,321267,2333,4382.4,0.45,,F,1
E2048,A,1984,146,5400,C,5400,38,422010,2333,20169.6,21.29,428386,,1
E3602,A,2000,130,14844,B,14844,605,254100,2333,36907.2,3.17,283700,M,0
E2949,C,1971,140,14696,C,14696,4,284050,2332,48945.6,6.91,317890,M,0
E2305,C,1996,120,78,B,9788,27,279798,2331,2956.8,1.24,278478,M,1
E2235,A,1982,150,100,B,15000,3,156700,2330,16209.6,7.24,193800,F,1
E2236,A,1982,150,100,B,15000,3,156700,2330,16209.6,7.24,193800,F,1
E1245,A,1981,146,8000,C,8000,38,248515,2328,44035.2,24.81,292090,,1
E1246,A,1981,146,8000,C,8000,38,248515,2328,44035.2,24.81,292090,,1
E1302,C,2002,120,12500,B,12338,27,175725,2328,3009.6,0.99,200502,M,1
E2167,A,1964,146,7500,C,7500,28,224612,2328,37171.2,20.71,266897,,1
E3612,C,1985,130,1,B,10000,33,97604,2328,11246.4,7.29,112259,,0
E5196,C,1978,140,15198,C,15198,6,338640,2328,57182.4,4.67,365880,M,0
E1244,A,2001,140,9918,C,9918,7,412270,2327,98155.2,3.96,420640,M,1
E2227,M,1992,110,1,B,11622,9,171793,2327,231422.4,0.89,201643,M,1
E2228,M,1992,110,1,B,11622,9,171793,2327,231422.4,0.89,201643,M,1
E4111,C,1974,110,9788,B,9784,12,124043,2327,154334.4,0.51,134381,M,0
E4552,A,1995,110,,B,38441,,196391,2327,118166.4,0.47,,M,0
E1640,C,2000,120,9315,B,9632,12,157003,2326,45091.2,0.54,178797,M,1
E4469,C,1986,140,0,B,14699,11,289932,2326,49948.8,2.26,293570,M,0
E4661,B,1980,110,1,B,13415,13,165104,2326,146520,1.32,172793,M,0
E892,C,2000,123,,B,6299,,185406,2324,6230.4,0.47,,M,1
E3752,C,2002,140,,B,,,139500,2323,24552,8.68,,M,0
E4588,C,1988,123,,B,11487,,200909,2322,10718.4,2.29,,M,0
E5333,A,2001,140,1,B,13259,84,230857,2322,62779.2,7.79,244086,M,0
E1120,C,1974,135,128,C,14100,9,528685,2321,52.8,22.51,603918,M,1
E1121,C,1974,135,128,C,14100,9,528685,2321,52.8,22.51,603918,M,1
E1475,A,1962,146,9000,C,9000,28,261385,2321,33950.4,19.38,295853,,1
E1476,A,1962,146,9000,C,9000,28,261385,2321,33950.4,19.38,295853,,1
E1477,A,1962,146,9000,C,9000,28,261385,2321,33950.4,19.38,295853,,1
E4486,,1994,100,8175,B,8276,1,230340,2321,214473.6,1.52,229670,M,0
E3074,A,1968,146,10800,C,10800,17,602732,2320,7497.6,19.38,657364,,0
E4701,C,1986,120,1,B,12245,11,81698,2319,72494.4,9.37,96155,,0
E2340,A,1986,110,1,B,15971,28,223909,2318,223555.2,0.96,235162,M,1
E2426,A,1985,140,127,B,16988,11,172400,2318,17846.4,4.06,194000,M,1
E5291,C,1978,120,,B,13152,,155000,2318,11404.8,4.03,,F,0
E3479,C,1963,140,8050,C,8050,1,456130,2316,422.4,2.5,479060,M,0
E3717,B,1994,110,1,B,9179,14,192825,2316,194990.4,1.17,203463,M,0
E3891,C,1971,146,5000,C,5000,63,124956,2316,14572.8,11.21,181142,S,0
E5236,C,1999,110,1,B,8632,24,244132,2315,169488,2.12,256349,M,0
E1474,E,1968,146,,C,7500,,546926,2314,17899.2,16.12,,,1
E1867,A,2001,123,,B,9958,,275220,2314,7550.4,0.53,,M,1
E2731,C,1989,123,,B,8002,,192918,2314,7075.2,1.68,,M,0
E3358,A,1961,146,75,C,7500,14,293138,2314,12196.8,0.68,349408,,0
E3633,B,1989,120,1,B,13513,5,254416,2314,140078.4,0.78,274921,M,0
E4601,C,1981,140,13577,C,13577,4,223000,2313,61881.6,7.97,289610,M,0
E3273,A,2004,146,150,C,13350,14,360154,2312,3907.2,6.02,399870,M,0
E4567,C,1988,130,1,B,11050,1,248084,2312,5438.4,3.07,269912,M,0
E3802,A,1993,120,1,C,41229,10,358680,2311,580.8,0.87,356697,F,0
E4622,C,1990,140,1,B,14332,84,220017,2311,56496,6.14,237414,F,0
E4559,A,1983,123,,B,12702,,250954,2310,7550.4,0.81,,F,0
E2074,C,1996,120,16800,B,15692,13,192048,2309,48312,0.1,193762,M,1
E3151,C,1999,120,1,C,8625,6,219097,2309,105.6,5.36,261991,,0
E5259,A,2002,120,1,B,12838,7,217762,2309,23390.4,4.78,218656,M,0
E2476,C,1985,123,,B,14218,,157006,2308,9081.6,0.25,,F,1
E2477,C,1985,123,,B,14218,,157006,2308,9081.6,0.25,,F,1
E1949,B,1976,130,1,C,9599,3,305011,2304,52.8,7.3,337090,M,1
E2465,E,1975,146,,C,6000,,428476,2304,6652.8,17.3,,,1
E5370,C,1990,110,1,B,10888,18,243379,2304,230313.6,0.71,256875,M,0
E3075,E,1996,146,7500,C,7500,11,1559754,2303,897.6,18.84,1694180,,0
E2696,C,1993,120,,B,12392,,200009,2302,20275.2,3.6,,F,0
E3464,C,2001,130,,C,8703,,309562,2302,369.6,2.06,,M,0
E4532,A,1998,123,,B,9108,,242771,2302,28300.8,2.59,,M,0
E1173,A,1993,123,,C,8634,,241134,2301,475.2,1.84,,F,1
E2330,C,1996,120,75,B,10431,27,300262,2301,2164.8,1.3,297958,M,1
E1154,E,1959,146,,C,12321,,722183,2299,14467.2,16.21,,,1
E1155,E,1959,146,,C,12321,,722183,2299,14467.2,16.21,,,1
E1263,C,1984,140,,B,12000,,203082,2299,36960,7.36,,M,1
E2155,C,1990,130,1,B,10000,33,108194,2299,15523.2,7.82,118536,,1
E2156,C,1990,130,1,B,10000,33,108194,2299,15523.2,7.82,118536,,1
E2341,A,1959,146,91,C,9068,28,273025,2298,29620.8,17.75,305592,,1
E2921,C,1968,140,9379,C,9379,3,284910,2298,23443.2,2.21,310350,M,0
E3971,C,1966,110,140,B,37462,6,156200,2298,167798.4,2.17,159200,,0
E2171,C,2006,130,,B,10654,,144600,2297,34425.6,8.4,,M,1
E2172,C,2006,130,,B,10654,,144600,2297,34425.6,8.4,,M,1
E3861,C,1983,123,,B,14745,,193128,2297,11563.2,1.26,,M,0
E1721,C,1994,123,,B,10428,,227742,2296,14572.8,0.58,,M,1
E2502,A,1978,123,,B,6268,,144664,2295,15470.4,1.54,,F,0
E5362,C,1960,110,15002,B,15002,8,123255,2295,157608,0.3,122447,M,0
E4253,C,1985,130,9667,B,9667,8,175501,2294,4963.2,11.29,217085,,0
E5200,C,1986,130,14963,B,14963,604,165600,2294,9028.8,2.12,242000,M,0
E602,A,1998,140,9364,C,9364,7,293300,2293,66844.8,7.03,293300,M,1
E1830,C,2001,123,,B,7871,,193442,2293,3960,1.36,,M,1
E2623,C,2000,120,8850,B,9921,20,124461,2292,43718.4,0.13,140200,M,0
E4726,C,1987,140,0,C,6500,26,566066,2292,580.8,4.1,616066,M,0
E558,B,2000,146,7056,C,7056,38,212162,2291,41289.6,29.58,243593,,1
E2219,A,1996,146,7500,C,7500,38,243653,2291,40761.6,29.14,271110,,1
E5166,A,1992,140,1,B,11269,89,244114,2291,71385.6,10.68,256256,M,0
E616,C,2006,130,10000,B,10000,603,132100,2290,35956.8,3.64,152900,M,1
E1886,B,1969,146,15525,C,15525,38,326501,2290,24710.4,24.03,332951,,1
E1984,A,1981,130,1,B,11200,3,97800,2290,10507.2,10.25,111317,,1
E5388,C,2001,130,7626,B,7626,605,237300,2290,21384,2.94,245100,M,0
E2765,C,1979,119,149,B,64566,3,192516,2289,65841.6,5.17,201366,F,0
E2067,C,2000,120,34,B,16828,27,106095,2287,6177.6,1.15,114901,M,1
E3201,C,1970,140,8233,C,8233,1,291510,2287,316.8,6.75,341320,M,0
